row_idx,tweet_id,text,half
42967,T0042968,This issue is deeply personal for families across NJ. I'll always listen first.,H1
98360,T0098361,"The Second Amendment isn't negotiable. I'll oppose every gun grab, every time.",H1
55324,T0055325,RT @WorkersUnitedHQ: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H1
27419,T0027420,"Immigrants power KY's farms, hospitals, and small businesses. Our economy depends on fixing this broken system.",H1
831,T0000832,Debate night. Watch live at 6pm and see the contrast for yourself.,H1
41825,T0041826,I will vote to restore Roe's protections nationwide. MA women deserve nothing less.,H1
75724,T0075725,"Family separation is a moral stain. We need humane, orderly immigration reform — not cruelty as policy.",H1
46004,T0046005,Gerrymandering lets politicians pick their voters. Independent commissions would fix that.,H1
9613,T0009614,Rode along with Cedar Falls officers last night. Grateful for what they do every shift.,H1
42451,T0042452,Talked supply chains and manufacturing with workers at the plant in Newport this morning.,H1
71668,T0071669,Childcare costs are crushing parents in CA. My plan caps costs and invests in providers.,H1
52964,T0052965,RT @FaithAndFlagDaily: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H1
19034,T0019035,Good jobs and a fair shot — that's what this campaign is about for CA.,H1
102772,T0102773,Catch-and-release is over when I get to Washington. We need real deterrence at the border.,H1
69510,T0069511,"The climate crisis is here — NY families are paying for it in floods, fires, and insurance bills. We need clean energy now.",H1
87125,T0087126,RT @ProgressNowDaily: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H1
100140,T0100141,"Clean energy jobs are the future, and TX can lead. I'll fight for wind, solar, and battery manufacturing here at home.",H1
22601,T0022602,RT @TaxpayersFirstOrg: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H1
11485,T0011486,RT @BorderWatchNet: Turnout in this week's primaries beat 2018 levels in most counties.,H1
59393,T0059394,Honored to meet with veterans in Franklin today. We owe them more than words.,H1
85704,T0085705,Rode along with Springdale officers last night. Grateful for what they do every shift.,H1
448,T0000449,RT @PublicSquareNews: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H1
99535,T0099536,RT @StatehouseWire: Border crossings surge again — where is the accountability?,H1
39230,T0039231,RT @LibertyLedger: Poll: overwhelming majority supports voter ID. This shouldn't be controversial.,H1
3372,T0003373,RT @MainStreetMonitor: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
98324,T0098325,Democracy works when we show up. Check your registration today — link in bio.,H1
56389,T0056390,RT @VotingRightsWatch: NEW REPORT: Corporate profits hit record highs while wages stagnate. The data is undeniable.,H1
34825,T0034826,"I'll fight to expand Medicaid and cap insulin costs for every patient, not just some.",H1
37619,T0037620,"The Second Amendment isn't negotiable. I'll oppose every gun grab, every time.",H1
76182,T0076183,Politicians have no place in the exam room. I trust women.,H1
61367,T0061368,"New endorsement dropping tomorrow morning. Stay tuned, WV!",H1
86949,T0086950,Met with law enforcement and community leaders in Dover Plains about keeping our neighborhoods safe.,H1
17467,T0017468,"Get politics out of the classroom and get back to reading, writing, and math.",H1
49731,T0049732,Rode along with Newport officers last night. Grateful for what they do every shift.,H1
96606,T0096607,RT @TaxpayersFirstOrg: REPORT: Federal regulations cost small businesses billions last year. Time to cut the red tape.,H1
90587,T0090588,RT @FreeMarketForum: Turnout in this week's primaries beat 2018 levels in most counties.,H1
1099,T0001100,Price transparency and competition will lower costs faster than any government mandate.,H1
28307,T0028308,We can protect people with pre-existing conditions without a big-government takeover of medicine.,H1
74003,T0074004,Our immigration system has been broken for decades. Both parties share the blame — OR deserves solutions.,H1
99574,T0099575,RT @TaxpayersFirstOrg: Border crossings surge again — where is the accountability?,H1
91902,T0091903,RT @CarePolicyProject: This map of clean-energy job growth should be front-page news.,H1
103543,T0103544,Election integrity matters. Voter ID is common sense and most Americans agree.,H1
99257,T0099258,Honored to meet with veterans in Millbrook today. We owe them more than words.,H1
49720,T0049721,RT @WorkersUnitedHQ: This map of clean-energy job growth should be front-page news.,H1
32523,T0032524,We can protect people with pre-existing conditions without a big-government takeover of medicine.,H1
64149,T0064150,Our immigration system has been broken for decades. Both parties share the blame — NY deserves solutions.,H1
61494,T0061495,We can back the police AND demand accountability. Those aren't opposites.,H1
67686,T0067687,Student debt is holding back a generation. I support relief and free community college.,H1
40742,T0040743,"Our new ad is live. Watch it, share it, and chip in $5 if you can.",H1
101700,T0101701,"Every family in IN deserves access to quality, affordable care. Full stop.",H1
4159,T0004160,RT @LibertyLedger: Turnout in this week's primaries beat 2018 levels in most counties.,H1
24467,T0024468,Toured the new energy facility in Franklin today. NJ workers are second to none.,H1
71116,T0071117,"Phone bank tonight at 7pm! Grab a coffee and join us — training provided, no experience needed.",H1
59477,T0059478,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H1
46690,T0046691,Parents — not bureaucrats — should decide what their kids learn. I'll fight for parental rights in every classroom.,H1
55344,T0055345,Peace through strength. A strong military is the best guarantee our enemies stay in check.,H1
82608,T0082609,Inflation is a tax on every family. Washington's reckless spending has to stop.,H1
16173,T0016174,Not one more dime overseas until we take care of our own veterans here in NC.,H1
83827,T0083828,Talked supply chains and manufacturing with workers at the plant in Bremerton this morning.,H1
7920,T0007921,Gerrymandering lets politicians pick their voters. Independent commissions would fix that.,H1
65135,T0065136,Rode along with Bremerton officers last night. Grateful for what they do every shift.,H1
92499,T0092500,RT @WorkersUnitedHQ: Voter purges are quietly accelerating ahead of the midterms. We're tracking every state.,H1
89606,T0089607,I will vote to restore Roe's protections nationwide. MS women deserve nothing less.,H1
2173,T0002174,RT @LibertyLedger: BREAKING: Another state expands Medicaid — and rural hospitals immediately benefit.,H1
54340,T0054341,Met with local business owners in Bremerton today about what they need to grow and hire.,H1
27812,T0027813,I respect the Second Amendment AND believe weapons of war don't belong on our streets.,H1
35298,T0035299,Student debt is holding back a generation. I support relief and free community college.,H1
82850,T0082851,Democracy works when we show up. Check your registration today — link in bio.,H1
24418,T0024419,RT @CarePolicyProject: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H1
31416,T0031417,RT @LibertyLedger: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H1
13384,T0013385,RT @LibertyLedger: Debate schedule for the fall is out. Full calendar at the link.,H1
45503,T0045504,Corporate consolidation is squeezing family farms and small businesses. We need real antitrust enforcement.,H1
8814,T0008815,RT @VotingRightsWatch: Study: universal pre-K pays for itself within a decade. Pass it on.,H1
98447,T0098448,"Happy Memorial Day from our family to yours, OK!",H1
98717,T0098718,Rode along with Fairview officers last night. Grateful for what they do every shift.,H1
91614,T0091615,"Every family in UT deserves access to quality, affordable care. Full stop.",H1
90555,T0090556,Government doesn't create prosperity — entrepreneurs do. Let's get Washington out of the way.,H1
40796,T0040797,Parents — not bureaucrats — should decide what their kids learn. I'll fight for parental rights in every classroom.,H1
177,T0000178,Inflation is a tax on every family. Washington's reckless spending has to stop.,H1
26917,T0026918,"I'll fight to expand Medicaid and cap insulin costs for every patient, not just some.",H1
84890,T0084891,Washington elites think they know better than MA voters. I trust the people.,H1
7487,T0007488,Met with local business owners in Cedar Falls today about what they need to grow and hire.,H1
8861,T0008862,I will vote to restore Roe's protections nationwide. TN women deserve nothing less.,H1
46780,T0046781,Our immigration system has been broken for decades. Both parties share the blame — RI deserves solutions.,H1
103451,T0103452,RT @StatehouseWire: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
29339,T0029340,RT @StatehouseWire: New analysis: energy mandates will raise household electric bills sharply. Voters deserve the truth.,H1
59246,T0059247,Talked supply chains and manufacturing with workers at the plant in Cedar Falls this morning.,H1
69019,T0069020,Catch-and-release is over when I get to Washington. We need real deterrence at the border.,H1
77951,T0077952,RT @ProgressNowDaily: ICYMI: our candidate tracker now covers every House and Senate race. Bookmark it.,H1
51256,T0051257,"Book bans don't protect kids. Librarians and teachers deserve our trust, not harassment.",H1
8103,T0008104,Secure the border. Period. I'll fund the wall and back our Border Patrol agents 100%.,H1
28857,T0028858,Gerrymandering lets politicians pick their voters. Independent commissions would fix that.,H1
93073,T0093074,Washington-run healthcare means longer waits and fewer choices. I'll defend private options for TN families.,H1
22364,T0022365,RT @FaithAndFlagDaily: Our latest polling roundup for the 2022 midterms is live. Key races tightening.,H1
